"COD_RIP","COD_REG","COD_PROV","COD_CM","COD_UTS","PRO_COM","PRO_COM_T","COMUNE","COMUNE_A","CC_UTS","SHAPE_LEN","COMUNE_u","COD_COM_6d","COD_REG20","COD_REG21","NOME_NUTS2","DEN_REG","NUTS2","DEN_RIP","COD_REGIONE","reg_file","new_code"
3,9,50,0,50,50008,"050008","Cascina",NA,0,49065.3389089,"CASCINA","050008","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","050008"
3,9,53,0,53,53007,"053007","Cinigiano",NA,0,67670.6667949,"CINIGIANO","053007","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","053007"
3,9,52,0,52,52001,"052001","Abbadia San Salvatore",NA,0,39788.0690335,"ABBADIA SAN SALVATORE","052001","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","052001"
3,9,52,0,52,52008,"052008","Cetona",NA,0,38882.6536222,"CETONA","052008","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","052008"
3,9,46,0,46,46030,"046030","Stazzema",NA,0,55662.5758914,"STAZZEMA","046030","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","046030"
3,11,44,0,44,44005,"044005","Appignano del Tronto",NA,0,25597.4151603,"APPIGNANO DEL TRONTO","044005","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","044005"
3,9,53,0,53,53027,"053027","Monterotondo Marittimo",NA,0,57332.996599,"MONTEROTONDO MARITTIMO","053027","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","053027"
3,10,54,0,54,54006,"054006","Cannara",NA,0,32976.3231744,"CANNARA","054006","100","100","Umbria","Umbria","ITE2","Centro","Umbria","Umbria","054006"
3,9,53,0,53,53021,"053021","Roccastrada",NA,0,103018.621003,"ROCCASTRADA","053021","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","053021"
3,11,43,0,43,43044,"043044","Recanati",NA,0,51318.8088262,"RECANATI","043044","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","043044"
3,9,50,0,50,50010,"050010","Castellina Marittima",NA,0,30893.6861107,"CASTELLINA MARITTIMA","050010","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","050010"
3,9,53,0,53,53012,"053012","Isola del Giglio",NA,0,51016.4096267,"ISOLA DEL GIGLIO","053012","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","053012"
3,9,46,0,46,46014,"046014","Fosciandora",NA,0,25598.1436142,"FOSCIANDORA","046014","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","046014"
3,9,46,0,46,46033,"046033","Viareggio",NA,0,29992.0653187,"VIAREGGIO","046033","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","046033"
3,9,46,0,46,46017,"046017","Lucca",NA,1,96303.5349273,"LUCCA","046017","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","046017"
3,9,52,0,52,52009,"052009","Chianciano Terme",NA,0,32014.6623192,"CHIANCIANO TERME","052009","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","052009"
3,9,52,0,52,52020,"052020","Piancastagnaio",NA,0,39270.1805291,"PIANCASTAGNAIO","052020","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","052020"
3,11,43,0,43,43045,"043045","Ripe San Ginesio",NA,0,16438.387275,"RIPE SAN GINESIO","043045","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","043045"
3,11,43,0,43,43046,"043046","San Ginesio",NA,0,64628.4976822,"SAN GINESIO","043046","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","043046"
3,11,43,0,43,43031,"043031","Monte San Giusto",NA,0,20825.6187308,"MONTE SAN GIUSTO","043031","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","043031"
3,11,43,0,43,43032,"043032","Monte San Martino",NA,0,26085.183621,"MONTE SAN MARTINO","043032","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","043032"
2,6,93,0,93,93022,"093022","Fontanafredda",NA,0,48892.462871,"FONTANAFREDDA","093022","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","093022"
2,6,93,0,93,93024,"093024","Frisanco",NA,0,46641.6643794,"FRISANCO","093024","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","093024"
4,13,68,0,68,68017,"068017","Cugnoli",NA,0,22234.1177595,"CUGNOLI","068017","130","130","Abruzzo","Abruzzo","ITF1","Sud","Abruzzo","Abruzzo","068017"
4,14,70,0,70,70037,"070037","Matrice",NA,0,25408.1090656,"MATRICE","070037","140","140","Molise","Molise","ITF2","Sud","Molise","Molise","070037"
4,15,63,263,263,63064,"063064","Ercolano",NA,0,28761.2049785,"ERCOLANO","063064","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","063064"
4,13,69,0,69,69079,"069079","San Buono",NA,0,30786.7671783,"SAN BUONO","069079","130","130","Abruzzo","Abruzzo","ITF1","Sud","Abruzzo","Abruzzo","069079"
1,3,97,0,97,97067,"097067","Perledo",NA,0,18725.4891898,"PERLEDO","097067","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","097067"
4,18,102,0,102,102016,"102016","Gerocarne",NA,0,47101.3507604,"GEROCARNE","102016","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","102016"
4,16,75,0,75,75008,"075008","Bagnolo del Salento",NA,0,17556.8745346,"BAGNOLO DEL SALENTO","075008","160","160","Puglia","Puglia","ITF4","Sud","Puglia","Puglia","075008"
4,18,78,0,78,78053,"078053","Figline Vegliaturo",NA,0,10253.504134,"FIGLINE VEGLIATURO","078053","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","078053"
4,18,78,0,78,78090,"078090","Panettieri",NA,0,21949.6884224,"PANETTIERI","078090","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","078090"
4,18,78,0,78,78054,"078054","Firmo",NA,0,19533.8135198,"FIRMO","078054","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","078054"
4,15,62,0,62,62065,"062065","San Martino Sannita",NA,0,15495.6501132,"SAN MARTINO SANNITA","062065","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","062065"
4,15,62,0,62,62066,"062066","San Nazzaro",NA,0,6063.31588077,"SAN NAZZARO","062066","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","062066"
4,15,62,0,62,62067,"062067","San Nicola Manfredi",NA,0,48326.7926006,"SAN NICOLA MANFREDI","062067","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","062067"
3,11,42,0,42,42047,"042047","Serra San Quirico",NA,0,43594.2478124,"SERRA SAN QUIRICO","042047","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","042047"
3,11,42,0,42,42010,"042010","Castelfidardo",NA,0,27766.1557094,"CASTELFIDARDO","042010","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","042010"
3,11,42,0,42,42011,"042011","Castelleone di Suasa",NA,0,18603.5383922,"CASTELLEONE DI SUASA","042011","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","042011"
3,11,43,0,43,43005,"043005","Bolognola",NA,0,22757.7665965,"BOLOGNOLA","043005","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","043005"
3,12,60,0,60,60069,"060069","Santopadre",NA,0,22015.3965625,"SANTOPADRE","060069","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060069"
4,15,61,0,61,61017,"061017","Carinola",NA,0,40618.2438854,"CARINOLA","061017","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","061017"
3,12,60,0,60,60046,"060046","Paliano",NA,0,52058.5305102,"PALIANO","060046","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060046"
3,12,60,0,60,60047,"060047","Pastena",NA,0,26431.511872,"PASTENA","060047","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060047"
3,11,43,0,43,43006,"043006","Caldarola",NA,0,27421.1321051,"CALDAROLA","043006","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","043006"
4,15,61,0,61,61018,"061018","Casagiove",NA,0,14974.4363724,"CASAGIOVE","061018","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","061018"
4,15,61,0,61,61019,"061019","Casal di Principe",NA,0,22133.6294038,"CASAL DI PRINCIPE","061019","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","061019"
4,15,62,0,62,62062,"062062","San Lorenzo Maggiore",NA,0,20575.6766796,"SAN LORENZO MAGGIORE","062062","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","062062"
4,15,62,0,62,62063,"062063","San Lupo",NA,0,21916.4817358,"SAN LUPO","062063","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","062063"
3,12,60,0,60,60076,"060076","Supino",NA,0,31883.8506972,"SUPINO","060076","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060076"
3,12,60,0,60,60077,"060077","Terelle",NA,0,28063.5012863,"TERELLE","060077","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060077"
3,11,42,0,42,42020,"042020","Genga",NA,0,51863.3304518,"GENGA","042020","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","042020"
3,11,42,0,42,42027,"042027","Montemarciano",NA,0,26165.9782002,"MONTEMARCIANO","042027","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","042027"
3,11,42,0,42,42015,"042015","Corinaldo",NA,0,33881.110251,"CORINALDO","042015","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","042015"
4,15,62,0,62,62064,"062064","San Marco dei Cavoti",NA,0,41147.3423742,"SAN MARCO DEI CAVOTI","062064","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","062064"
4,15,61,0,61,61088,"061088","Sessa Aurunca",NA,0,100943.479843,"SESSA AURUNCA","061088","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","061088"
3,11,43,0,43,43015,"043015","Corridonia",NA,0,42815.4483171,"CORRIDONIA","043015","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","043015"
3,11,43,0,43,43019,"043019","Fiuminata",NA,0,50937.2137375,"FIUMINATA","043019","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","043019"
3,12,60,0,60,60038,"060038","Frosinone",NA,1,35406.6970138,"FROSINONE","060038","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060038"
3,12,60,0,60,60003,"060003","Alatri",NA,0,68282.310835,"ALATRI","060003","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060003"
3,11,42,0,42,42016,"042016","Cupramontana",NA,0,33570.1168002,"CUPRAMONTANA","042016","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","042016"
3,12,60,0,60,60053,"060053","Piglio",NA,0,27564.6962199,"PIGLIO","060053","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060053"
3,12,60,0,60,60070,"060070","San Vittore del Lazio",NA,0,29027.6022596,"SAN VITTORE DEL LAZIO","060070","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060070"
3,12,60,0,60,60071,"060071","Serrone",NA,0,17022.6989722,"SERRONE","060071","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060071"
3,12,60,0,60,60048,"060048","Patrica",NA,0,27582.314216,"PATRICA","060048","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060048"
3,12,60,0,60,60049,"060049","Pescosolido",NA,0,29443.9902342,"PESCOSOLIDO","060049","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060049"
3,11,42,0,42,42012,"042012","Castelplanio",NA,0,26937.1794976,"CASTELPLANIO","042012","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","042012"
3,11,42,0,42,42035,"042035","Ostra",NA,0,43823.9375782,"OSTRA","042035","110","110","Marche","Marche","ITE3","Centro","Marche","Marche","042035"
3,12,60,0,60,60073,"060073","Sgurgola",NA,0,23427.265689,"SGURGOLA","060073","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060073"
4,15,61,0,61,61021,"061021","Casapulla",NA,0,9168.83234586,"CASAPULLA","061021","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","061021"
4,15,61,0,61,61022,"061022","Caserta",NA,1,53568.9927335,"CASERTA","061022","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","061022"
3,12,60,0,60,60079,"060079","Torrice",NA,0,19817.102186,"TORRICE","060079","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060079"
3,12,60,0,60,60080,"060080","Trevi nel Lazio",NA,0,40936.6895868,"TREVI NEL LAZIO","060080","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060080"
4,15,61,0,61,61011,"061011","Camigliano",NA,0,13125.7380646,"CAMIGLIANO","061011","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","061011"
2,4,22,0,22,22047,"022047","Castello-Molina di Fiemme",NA,0,54571.5155136,"CASTELLO-MOLINA DI FIEMME","022047","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022047"
2,4,22,0,22,22051,"022051","Cavareno",NA,0,22904.7087718,"CAVARENO","022051","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022051"
2,4,22,0,22,22098,"022098","Isera",NA,0,21030.8723907,"ISERA","022098","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022098"
4,15,63,263,263,63023,"063023","Casoria",NA,0,22059.19797,"CASORIA","063023","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","063023"
4,15,63,263,263,63035,"063035","Gragnano",NA,0,23087.0917245,"GRAGNANO","063035","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","063035"
2,4,22,0,22,22074,"022074","Denno",NA,0,26902.905475,"DENNO","022074","040","042","Provincia Autonoma di Trento","Trentino-Alto Adige","ITD2","Nord-Est","Trento","Trento","022074"
3,12,60,0,60,60026,"060026","Cervaro",NA,0,31159.6903951,"CERVARO","060026","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","060026"
3,10,54,0,54,54003,"054003","Bettona",NA,0,38105.264022,"BETTONA","054003","100","100","Umbria","Umbria","ITE2","Centro","Umbria","Umbria","054003"
3,9,53,0,53,53020,"053020","Roccalbegna",NA,0,67889.5269255,"ROCCALBEGNA","053020","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","053020"
3,9,50,0,50,50022,"050022","Montopoli in Val d'Arno",NA,0,24122.1400067,"MONTOPOLI IN VAL D'ARNO","050022","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","050022"
3,9,52,0,52,52035,"052035","Torrita di Siena",NA,0,41165.1995105,"TORRITA DI SIENA","052035","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","052035"
3,9,53,0,53,53008,"053008","Civitella Paganico",NA,0,86021.1726488,"CIVITELLA PAGANICO","053008","090","090","Toscana","Toscana","ITE1","Centro","Toscana","Toscana","053008"
3,12,57,0,57,57044,"057044","Montopoli di Sabina",NA,0,41743.4854357,"MONTOPOLI DI SABINA","057044","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","057044"
3,12,58,258,258,58016,"058016","Canale Monterano",NA,0,27643.0297123,"CANALE MONTERANO","058016","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058016"
3,12,58,258,258,58017,"058017","Canterano",NA,0,11608.0216582,"CANTERANO","058017","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058017"
3,12,58,258,258,58097,"058097","Santa Marinella",NA,0,58245.7376962,"SANTA MARINELLA","058097","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058097"
3,12,58,258,258,58015,"058015","Campagnano di Roma",NA,0,39950.3944323,"CAMPAGNANO DI ROMA","058015","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058015"
3,12,57,0,57,57033,"057033","Leonessa",NA,0,71031.2580663,"LEONESSA","057033","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","057033"
3,12,59,0,59,59024,"059024","Sabaudia",NA,0,58745.3691883,"SABAUDIA","059024","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","059024"
3,12,59,0,59,59026,"059026","Santi Cosma e Damiano",NA,0,33456.5637352,"SANTI COSMA E DAMIANO","059026","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","059026"
3,12,59,0,59,59027,"059027","Sermoneta",NA,0,34648.6964733,"SERMONETA","059027","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","059027"
3,12,58,258,258,58053,"058053","Mandela",NA,0,16687.3718554,"MANDELA","058053","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058053"
3,12,58,258,258,58005,"058005","Anguillara Sabazia",NA,0,52269.3734783,"ANGUILLARA SABAZIA","058005","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058005"
3,12,58,258,258,58006,"058006","Anticoli Corrado",NA,0,20385.858486,"ANTICOLI CORRADO","058006","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058006"
3,12,58,258,258,58012,"058012","Bellegra",NA,0,25985.5739901,"BELLEGRA","058012","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058012"
3,10,54,0,54,54051,"054051","Spoleto",NA,0,118953.930885,"SPOLETO","054051","100","100","Umbria","Umbria","ITE2","Centro","Umbria","Umbria","054051"
3,12,56,0,56,56007,"056007","Blera",NA,0,62563.3042413,"BLERA","056007","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","056007"
3,12,59,0,59,59009,"059009","Gaeta",NA,0,35252.1920341,"GAETA","059009","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","059009"
3,12,59,0,59,59001,"059001","Aprilia",NA,0,78297.7865199,"APRILIA","059001","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","059001"
3,12,59,0,59,59005,"059005","Cisterna di Latina",NA,0,80974.3250108,"CISTERNA DI LATINA","059005","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","059005"
3,12,58,258,258,58117,"058117","Ardea",NA,0,56064.4939299,"ARDEA","058117","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058117"
3,12,58,258,258,58067,"058067","Moricone",NA,0,34265.0906138,"MORICONE","058067","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058067"
3,12,58,258,258,58068,"058068","Morlupo",NA,0,30762.5685929,"MORLUPO","058068","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058068"
3,12,58,258,258,58069,"058069","Nazzano",NA,0,20543.2990219,"NAZZANO","058069","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058069"
3,12,58,258,258,58104,"058104","Tivoli",NA,0,59567.9163763,"TIVOLI","058104","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058104"
3,12,58,258,258,58047,"058047","Guidonia Montecelio",NA,0,60836.0399403,"GUIDONIA MONTECELIO","058047","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058047"
3,12,58,258,258,58048,"058048","Jenne",NA,0,27143.3443335,"JENNE","058048","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058048"
3,12,58,258,258,58049,"058049","Labico",NA,0,16507.5334513,"LABICO","058049","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058049"
3,12,59,0,59,59011,"059011","Latina",NA,1,91782.665965,"LATINA","059011","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","059011"
3,12,58,258,258,58099,"058099","Sant'Oreste",NA,0,38441.4460773,"SANT'ORESTE","058099","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058099"
3,12,58,258,258,58100,"058100","San Vito Romano",NA,0,16097.2266838,"SAN VITO ROMANO","058100","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058100"
3,12,59,0,59,59032,"059032","Terracina",NA,0,61730.5987735,"TERRACINA","059032","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","059032"
3,12,58,258,258,58009,"058009","Ariccia",NA,0,37888.4101901,"ARICCIA","058009","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058009"
3,12,58,258,258,58014,"058014","Camerata Nuova",NA,0,33881.0707798,"CAMERATA NUOVA","058014","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058014"
3,12,59,0,59,59018,"059018","Ponza",NA,0,50484.0692923,"PONZA","059018","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","059018"
3,12,57,0,57,57049,"057049","Pescorocchiano",NA,0,61222.9447024,"PESCOROCCHIANO","057049","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","057049"
3,12,59,0,59,59008,"059008","Formia",NA,0,48199.6527252,"FORMIA","059008","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","059008"
3,12,58,258,258,58079,"058079","Pomezia",NA,0,45138.7260637,"POMEZIA","058079","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058079"
3,12,58,258,258,58054,"058054","Manziana",NA,0,26393.8098902,"MANZIANA","058054","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058054"
3,12,58,258,258,58055,"058055","Marano Equo",NA,0,14597.9947005,"MARANO EQUO","058055","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058055"
3,12,58,258,258,58056,"058056","Marcellina",NA,0,20186.5424024,"MARCELLINA","058056","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058056"
3,12,57,0,57,57054,"057054","Poggio Moiano",NA,0,30490.202149,"POGGIO MOIANO","057054","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","057054"
3,12,58,258,258,58046,"058046","Grottaferrata",NA,0,33786.7831706,"GROTTAFERRATA","058046","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058046"
3,12,57,0,57,57057,"057057","Posta",NA,0,50592.2816001,"POSTA","057057","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","057057"
3,12,58,258,258,58021,"058021","Casape",NA,0,10922.2282893,"CASAPE","058021","120","120","Lazio","Lazio","ITE4","Centro","Lazio","Lazio","058021"
